ANSWER,ID,SECTION,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80
2,18,4,0.992625,0.890615385,0.582166667,0.2872,0.113,0.062,0.033,0.043,2.261,2.526,1.689,0.79,0.297508367,0.483451097,0.446262551,0.371885459,0.270313511,0.394117847,0.237805086,0.097763557,0.935223422,0.650684932,1.067088608,1.25,1.243652442,0.527083535,0.645714286,0.472320869,0.380952381,0.406834367,0.472916465,0.354285714,0.527679131,0.619047619,0.593165633,0.11649192,0.206730769,0.121988882,0.303030303,0.108356914,0.360612678,0.450199203,0.311175337,0.186046512,0.270313511,0.323553405,0.247011952,0.347646573,0.302325581,0.394117847,0.211496467,0.131474104,0.232452519,0.279069767,0.237805086,0.10433745,0.171314741,0.108725571,0.23255814,0.097763557,0.369678529,0.226027397,0.427594937,0.6,0.468010987,0.630321471,0.773972603,0.572405063,0.4,0.531989013,0.395283651,0.347368421,0.400711744,0.48,0.376319759,0.604716349,0.652631579,0.599288256,0.52,0.623680241
3,20,1,0.853909091,0.638928571,0.645461538,0.564866667,0.013,0.012,0.087,0.157,1.859,2.613,1.596,1.432,0.282319123,0.359315248,0.333649873,0.384980623,0.26683143,0.25410488,0.238367138,0.240696551,0.856619494,0.99,1.218234443,1.125,0.974808817,0.572003984,0.52,0.415697674,0.44,0.512215073,0.427996016,0.48,0.584302326,0.56,0.487784927,0.264166337,1.401785714,0.23599209,0.394736842,0.316996521,0.315892229,0.048327138,0.247866667,0.20754717,0.26683143,0.236363066,0.044609665,0.3484,0.264150943,0.25410488,0.238779849,0.323420074,0.2128,0.245283019,0.238367138,0.208964856,0.583643123,0.190933333,0.283018868,0.240696551,0.430488317,0.87,0.461939219,0.541666667,0.47182861,0.569511683,0.13,0.538060781,0.458333333,0.52817139,0.502543218,0.878787879,0.379187455,0.481481481,0.484021689,0.497456782,0.121212121,0.620812545,0.518518519,0.515978311
3,20,2,1.076461538,0.7352,0.711307692,0.706727273,0.197,0.077,0.067,0.202,2.697,1.61,2.132,1.803,0.366889623,0.282222787,0.366889623,0.310445065,0.364740532,0.191623009,0.241014413,0.202622045,0.809113205,0.545454545,0.774901636,0.884615385,0.714211953,0.594184684,0.718978102,0.626189923,0.565217391,0.6555795,0.405815316,0.281021898,0.373810077,0.434782609,0.3444205,0.280117278,0.592375367,0.280012424,0.305555556,0.254110417,0.333301144,0.362799263,0.327226401,0.276595745,0.364740532,0.227637488,0.141804788,0.195340937,0.212765957,0.191623009,0.220239794,0.123388582,0.258675079,0.276595745,0.241014413,0.218821574,0.372007366,0.218757583,0.234042553,0.202622045,0.397874446,0.253787879,0.441499275,0.5,0.397874446,0.602125554,0.746212121,0.558500725,0.5,0.602125554,0.491741382,0.465277778,0.569748797,0.565217391,0.557081752,0.508258618,0.534722222,0.430251203,0.434782609,0.442918248
2,20,3,1.613692308,0.713,0.70425,0.619266667,0.06,0.022,0.337,0.13,4.605,2.125,1.145,2.025,0.372140956,0.143131137,0.114504909,0.42939341,0.572403067,0.097274141,0.076864307,0.253458485,0.611425917,0.904282116,0.568695652,0.529411765,0.268207607,0.693556386,0.731707317,0.684249629,0.722222222,0.854744734,0.306443614,0.268292683,0.315750371,0.277777778,0.145255266,0.204314897,0.31026253,0.257142857,0.681818182,0.339510234,0.442082171,0.109289617,0.465151515,0.351351351,0.572403067,0.195331282,0.04007286,0.214646465,0.135135135,0.097274141,0.192934159,0.613843352,0.115656566,0.108108108,0.076864307,0.169652387,0.236794171,0.204545455,0.405405405,0.253458485,0.303825508,0.848866499,0.199130435,0.235294118,0.118386216,0.696174492,0.151133501,0.800869565,0.764705882,0.881613784,0.496913036,0.938718663,0.350152905,0.444444444,0.441397681,0.503086964,0.061281337,0.649847095,0.555555556,0.558602319
3,20,4,1.045538462,0.680375,0.817333333,0.677842105,0.167,0.053,0.711,0.017,4.338,1.303,0.924,1.896,0.338250982,0.208154451,0.078057919,0.49436682,0.395507187,0.158383286,0.07134959,0.374759937,0.803978211,0.870159453,0.423223109,0.6875,0.492084268,0.605788462,0.759090909,0.769012586,0.619047619,0.71405306,0.394211538,0.240909091,0.230987414,0.380952381,0.28594694,0.266526279,0.018259936,0.288804265,0.791666667,0.599385675,0.324591619,0.176160338,0.512705354,0.302325581,0.395507187,0.211225154,0.055907173,0.154000709,0.186046512,0.158383286,0.25374442,0.75,0.10920695,0.069767442,0.07134959,0.210438807,0.017932489,0.224086987,0.441860465,0.374759937,0.438749105,0.809794989,0.175598632,0.1875,0.152829718,0.561250895,0.190205011,0.824401368,0.8125,0.847170282,0.545722632,0.930628272,0.414907948,0.272727273,0.310576314,0.454277368,0.069371728,0.585092052,0.727272727,0.689423686
3,21,1,0.846545455,0.57,0.558066667,0.624058824,0.01,0.003,0.028,0.153,2.269,2.997,2.405,1.701,0.341265163,0.620482115,0.465361586,0.527409797,0.23460647,0.287211529,0.210898922,0.26728308,0.803116141,0.815789474,1.155755242,1.346153846,1.118079511,0.59761263,0.769230769,0.430877326,0.35483871,0.449594438,0.40238737,0.230769231,0.569122674,0.64516129,0.550405562,0.31604122,3.731707317,0.221744232,0.369565217,0.364783551,0.325760926,0.051546392,0.24210414,0.174603175,0.23460647,0.219342892,0.015463918,0.31978233,0.317460317,0.287211529,0.214750801,0.144329897,0.25661545,0.238095238,0.210898922,0.240145381,0.788659794,0.181498079,0.26984127,0.26728308,0.39731016,0.736842105,0.514548567,0.576923077,0.473392524,0.60268984,0.263157895,0.485451433,0.423076923,0.526607476,0.494710714,0.903225806,0.445205479,0.428571429,0.423397906,0.505289286,0.096774194,0.554794521,0.571428571,0.576602094
2,21,2,0.727,1.093909091,0.490333333,0.793315789,0.023,0.245,0.037,0.072,1.897,3.26,1.292,3.667,0.371779106,0.31458232,0.171590357,0.543369463,0.23927188,0.304640624,0.074482898,0.381604598,1.301403963,4.7,1.427406711,0.894736842,1.20834342,0.399251123,0.085820896,0.367849525,0.541666667,0.439908769,0.600748877,0.914179104,0.632150475,0.458333333,0.560091231,0.343242137,0.236065574,0.568615289,0.633333333,0.617088348,0.234171805,0.061007958,0.187524713,0.265306122,0.23927188,0.352355799,0.649867374,0.322261764,0.224489796,0.304640624,0.15793981,0.098143236,0.127718466,0.12244898,0.074482898,0.255532586,0.190981432,0.362495057,0.387755102,0.381604598,0.40279299,0.616666667,0.405142678,0.315789474,0.237392076,0.59720701,0.383333333,0.594857322,0.684210526,0.762607924,0.309506503,0.131205674,0.283831283,0.352941176,0.196460768,0.690493497,0.868794326,0.716168717,0.647058824,0.803539232
2,21,3,0.524428571,0.575388889,0.715454545,0.625636364,0.025,0.05,0.063,0.008,1.202,1.732,2.348,2.091,0.438871473,0.564263323,0.344827586,0.689655172,0.186662599,0.263315791,0.200086441,0.349935169,1.041100904,1.284090909,1.149295775,1.16,1.19819879,0.476832375,0.333333333,0.409679618,0.4375,0.414825696,0.523167625,0.666666667,0.590320382,0.5625,0.585174304,0.344651579,0.057971014,0.395872775,0.511627907,0.538308107,0.214849758,0.171232877,0.163027262,0.215384615,0.186662599,0.235727361,0.342465753,0.234911162,0.276923077,0.263315791,0.293109956,0.431506849,0.318459243,0.169230769,0.200086441,0.256312925,0.054794521,0.283602333,0.338461538,0.349935169,0.577033864,0.715909091,0.661408451,0.44,0.51735472,0.422966136,0.284090909,0.338591549,0.56,0.48264528,0.554253542,0.557522124,0.575490196,0.379310345,0.431777034,0.445746458,0.442477876,0.424509804,0.620689655,0.568222966
2,21,4,0.666875,0.798666667,0.889166667,0.625391304,0.114,0.135,0.112,0.006,2.587,1.712,2.272,2.665,0.4379602,0.32847015,0.164235075,0.629567788,0.266930178,0.239761839,0.133465089,0.359842894,1.084696747,1.092920354,0.819921795,0.818181818,0.932146204,0.455036534,0.457831325,0.601767853,0.571428571,0.526809519,0.544963466,0.542168675,0.398232147,0.428571429,0.473190481,0.265591834,0.016620499,0.405569928,0.676470588,0.562116534,0.223776075,0.310626703,0.28009961,0.280701754,0.266930178,0.267999988,0.367847411,0.185361628,0.210526316,0.239761839,0.2983681,0.305177112,0.245993937,0.105263158,0.133465089,0.209855837,0.016348774,0.288544825,0.403508772,0.359842894,0.571428571,0.495575221,0.467585923,0.272727273,0.333333333,0.428571429,0.504424779,0.532414077,0.727272727,0.666666667,0.526809519,0.453441296,0.570281124,0.333333333,0.357597694,0.473190481,0.546558704,0.429718876,0.666666667,0.642402306
3,22,1,0.57,0.846545455,0.558066667,0.624058824,0.003,0.01,0.028,0.153,2.997,2.269,2.405,1.701,0.507614213,0.279187817,0.38071066,0.431472081,0.287211529,0.23460647,0.210898922,0.26728308,1.245149921,1.225806452,0.865235098,0.742857143,0.894390774,0.40238737,0.230769231,0.569122674,0.64516129,0.550405562,0.59761263,0.769230769,0.430877326,0.35483871,0.449594438,0.31604122,3.731707317,0.221744232,0.369565217,0.364783551,0.219342892,0.015463918,0.31978233,0.317460317,0.287211529,0.325760926,0.051546392,0.24210414,0.174603175,0.23460647,0.214750801,0.144329897,0.25661545,0.238095238,0.210898922,0.240145381,0.788659794,0.181498079,0.26984127,0.26728308,0.494710714,0.903225806,0.445205479,0.428571429,0.423397906,0.505289286,0.096774194,0.554794521,0.571428571,0.576602094,0.39731016,0.736842105,0.514548567,0.576923077,0.473392524,0.60268984,0.263157895,0.485451433,0.423076923,0.526607476
3,22,2,1.093909091,0.727,0.490333333,0.793315789,0.245,0.023,0.037,0.072,3.26,1.897,1.292,3.667,0.283995559,0.335631116,0.154906669,0.490537784,0.304640624,0.23927188,0.074482898,0.381604598,0.768400918,0.212765957,0.700571178,1.117647059,0.827579299,0.600748877,0.914179104,0.632150475,0.458333333,0.560091231,0.399251123,0.085820896,0.367849525,0.541666667,0.439908769,0.343242137,0.236065574,0.568615289,0.633333333,0.617088348,0.352355799,0.649867374,0.322261764,0.224489796,0.304640624,0.234171805,0.061007958,0.187524713,0.265306122,0.23927188,0.15793981,0.098143236,0.127718466,0.12244898,0.074482898,0.255532586,0.190981432,0.362495057,0.387755102,0.381604598,0.309506503,0.131205674,0.283831283,0.352941176,0.196460768,0.690493497,0.868794326,0.716168717,0.647058824,0.803539232,0.40279299,0.616666667,0.405142678,0.315789474,0.237392076,0.59720701,0.383333333,0.594857322,0.684210526,0.762607924
3,22,3,0.575388889,0.524428571,0.715454545,0.625636364,0.05,0.025,0.063,0.008,1.732,1.202,2.348,2.091,0.455258233,0.354089736,0.278213364,0.556426729,0.263315791,0.186662599,0.200086441,0.349935169,0.96052169,0.778761062,0.870098039,0.862068966,0.834586054,0.523167625,0.666666667,0.590320382,0.5625,0.585174304,0.476832375,0.333333333,0.409679618,0.4375,0.414825696,0.344651579,0.057971014,0.395872775,0.511627907,0.538308107,0.235727361,0.342465753,0.234911162,0.276923077,0.263315791,0.214849758,0.171232877,0.163027262,0.215384615,0.186662599,0.293109956,0.431506849,0.318459243,0.169230769,0.200086441,0.256312925,0.054794521,0.283602333,0.338461538,0.349935169,0.554253542,0.557522124,0.575490196,0.379310345,0.431777034,0.445746458,0.442477876,0.424509804,0.620689655,0.568222966,0.577033864,0.715909091,0.661408451,0.44,0.51735472,0.422966136,0.284090909,0.338591549,0.56,0.48264528
3,22,4,0.798666667,0.666875,0.889166667,0.625391304,0.135,0.114,0.112,0.006,1.712,2.587,2.272,2.665,0.303505488,0.404673985,0.151752744,0.581718853,0.239761839,0.266930178,0.133465089,0.359842894,0.921916658,0.914979757,1.219628514,1.222222222,1.072793083,0.544963466,0.542168675,0.398232147,0.428571429,0.473190481,0.455036534,0.457831325,0.601767853,0.571428571,0.526809519,0.265591834,0.016620499,0.405569928,0.676470588,0.562116534,0.267999988,0.367847411,0.185361628,0.210526316,0.239761839,0.223776075,0.310626703,0.28009961,0.280701754,0.266930178,0.2983681,0.305177112,0.245993937,0.105263158,0.133465089,0.209855837,0.016348774,0.288544825,0.403508772,0.359842894,0.526809519,0.453441296,0.570281124,0.333333333,0.357597694,0.473190481,0.546558704,0.429718876,0.666666667,0.642402306,0.571428571,0.495575221,0.467585923,0.272727273,0.333333333,0.428571429,0.504424779,0.532414077,0.727272727,0.666666667
3,23,1,0.7106,1.0185,0.31175,1.952153846,0.157,0.038,0.19,0.477,3.19,2.04,0.588,6.06,0.28770355,0.17262213,0.11508142,0.374014615,0.1783545,0.153380854,0.03129863,0.636966016,1.301168876,0.657060519,0.695606141,0.714285714,0.880881121,0.410965242,0.805128205,0.609942639,0.625,0.537640917,0.589034758,0.194871795,0.390057361,0.375,0.462359083,0.956539602,1.238961039,1.04159505,0.65,1.754563053,0.177961261,0.182134571,0.268563731,0.303030303,0.1783545,0.255071129,0.044083527,0.171746085,0.181818182,0.153380854,0.078074055,0.220417633,0.049503283,0.121212121,0.03129863,0.488893555,0.553364269,0.5101869,0.393939394,0.636966016,0.304934709,0.547550432,0.155637904,0.285714286,0.149287681,0.695065291,0.452449568,0.844362096,0.714285714,0.850712319,0.234354445,0.833333333,0.223744292,0.4,0.169475401,0.765645555,0.166666667,0.776255708,0.6,0.830524599
3,23,2,0.547181818,1.01725,0.058,1.318052632,0.04,0.508,0.058,0.132,1.155,1.691,0.058,5.128,0.316473905,0.23016284,0.028770355,0.546636745,0.153319069,0.207295328,0.001477406,0.637908197,1.776738771,5.775510204,1.441879637,0.75,1.348691789,0.349763928,0.072992701,0.405832748,0.578947368,0.425160698,0.650236072,0.927007299,0.594167252,0.421052632,0.574839302,0.812393234,0.217821782,1.76584022,0.95,1.761730566,0.186085602,0.054200542,0.143799801,0.282051282,0.153319069,0.345946397,0.688346883,0.210532869,0.205128205,0.207295328,0.019724641,0.078590786,0.007221116,0.025641026,0.001477406,0.448243361,0.178861789,0.638446215,0.487179487,0.637908197,0.095838967,0.591836735,0.047815334,0.083333333,0.009544183,0.904161033,0.408163265,0.952184666,0.916666667,0.990455817,0.053940944,0.102473498,0.033161807,0.111111111,0.007076623,0.946059056,0.897526502,0.966838193,0.888888889,0.992923377
2,23,3,0.565421053,0.391909091,0.501714286,0.71332,0.008,0.147,0.148,0.04,1.38,0.932,0.807,3.791,0.612626556,0.354678532,0.225704521,0.806087573,0.295145471,0.11843732,0.096486167,0.489931042,0.837403977,1.891025641,0.795153178,0.692307692,0.548789898,0.590622845,0.051612903,0.596885813,0.633333333,0.713630929,0.409377155,0.948387097,0.403114187,0.366666667,0.286369071,0.488895325,0.132013201,1.215453671,0.675675676,0.960519229,0.260279097,0.023323615,0.199710564,0.306451613,0.295145471,0.180406697,0.428571429,0.13487699,0.177419355,0.11843732,0.230953094,0.43148688,0.116787265,0.112903226,0.096486167,0.328361112,0.116618076,0.548625181,0.403225806,0.489931042,0.470150568,0.948717949,0.368998628,0.269230769,0.246369695,0.529849432,0.051282051,0.631001372,0.730769231,0.753630305,0.561438184,0.501694915,0.464059804,0.388888889,0.448932635,0.438561816,0.498305085,0.535940196,0.611111111,0.551067365
3,23,4,0.5875,0.756153846,0.45675,1.313388889,0.105,0.346,0.147,0.154,1.105,1.567,0.688,7.905,0.257948023,0.419165538,0.128974012,0.580383053,0.117505875,0.245762288,0.045677284,0.591054553,1.161507155,1.956349206,1.257668712,1.416666667,1.785965987,0.43724059,0.232815965,0.413547904,0.380952381,0.323468685,0.56275941,0.767184035,0.586452096,0.619047619,0.676531315,0.729496825,0.257525084,2.352678571,0.72,1.445313933,0.188676656,0.13962766,0.098091434,0.186046512,0.117505875,0.242840134,0.460106383,0.139103418,0.302325581,0.245762288,0.146686064,0.195478723,0.061074123,0.093023256,0.045677284,0.421797146,0.204787234,0.701731025,0.418604651,0.591054553,0.43739526,0.583333333,0.383714445,0.333333333,0.279914203,0.56260474,0.416666667,0.616285555,0.666666667,0.720085797,0.376575605,0.298174442,0.305099778,0.235294118,0.156729862,0.623424395,0.701825558,0.694900222,0.764705882,0.843270138
2,24,1,1.0185,0.7106,0.31175,1.952153846,0.038,0.157,0.19,0.477,2.04,3.19,0.588,6.06,0.172557591,0.287595985,0.115038394,0.373874781,0.153380854,0.1783545,0.03129863,0.636966016,0.768539748,1.521929825,1.437595129,1.4,1.135226964,0.589034758,0.194871795,0.390057361,0.375,0.462359083,0.410965242,0.805128205,0.609942639,0.625,0.537640917,0.956539602,1.238961039,1.04159505,0.65,1.754563053,0.255071129,0.044083527,0.171746085,0.181818182,0.153380854,0.177961261,0.182134571,0.268563731,0.303030303,0.1783545,0.078074055,0.220417633,0.049503283,0.121212121,0.03129863,0.488893555,0.553364269,0.5101869,0.393939394,0.636966016,0.234354445,0.833333333,0.223744292,0.4,0.169475401,0.765645555,0.166666667,0.776255708,0.6,0.830524599,0.304934709,0.547550432,0.155637904,0.285714286,0.149287681,0.695065291,0.452449568,0.844362096,0.714285714,0.850712319
2,24,2,1.01725,0.547181818,0.058,1.318052632,0.508,0.04,0.058,0.132,1.691,1.155,0.058,5.128,0.230076788,0.316355584,0.028759599,0.546432372,0.207295328,0.153319069,0.001477406,0.637908197,0.56282894,0.173144876,0.693539165,1.333333333,0.741459248,0.650236072,0.927007299,0.594167252,0.421052632,0.574839302,0.349763928,0.072992701,0.405832748,0.578947368,0.425160698,0.812393234,0.217821782,1.76584022,0.95,1.761730566,0.345946397,0.688346883,0.210532869,0.205128205,0.207295328,0.186085602,0.054200542,0.143799801,0.282051282,0.153319069,0.019724641,0.078590786,0.007221116,0.025641026,0.001477406,0.448243361,0.178861789,0.638446215,0.487179487,0.637908197,0.053940944,0.102473498,0.033161807,0.111111111,0.007076623,0.946059056,0.897526502,0.966838193,0.888888889,0.992923377,0.095838967,0.591836735,0.047815334,0.083333333,0.009544183,0.904161033,0.408163265,0.952184666,0.916666667,0.990455817
2,24,3,0.391909091,0.565421053,0.501714286,0.71332,0.147,0.008,0.148,0.04,0.932,1.38,0.807,3.791,0.33256742,0.574434635,0.211633813,0.755835047,0.11843732,0.295145471,0.096486167,0.489931042,1.194166767,0.528813559,1.257619321,1.444444444,1.822190975,0.409377155,0.948387097,0.403114187,0.366666667,0.286369071,0.590622845,0.051612903,0.596885813,0.633333333,0.713630929,0.488895325,0.132013201,1.215453671,0.675675676,0.960519229,0.180406697,0.428571429,0.13487699,0.177419355,0.11843732,0.260279097,0.023323615,0.199710564,0.306451613,0.295145471,0.230953094,0.43148688,0.116787265,0.112903226,0.096486167,0.328361112,0.116618076,0.548625181,0.403225806,0.489931042,0.561438184,0.501694915,0.464059804,0.388888889,0.448932635,0.438561816,0.498305085,0.535940196,0.611111111,0.551067365,0.470150568,0.948717949,0.368998628,0.269230769,0.246369695,0.529849432,0.051282051,0.631001372,0.730769231,0.753630305
2,24,4,0.756153846,0.5875,0.45675,1.313388889,0.346,0.105,0.147,0.154,1.567,1.105,0.688,7.905,0.393034224,0.241867215,0.120933607,0.544201234,0.245762288,0.117505875,0.045677284,0.591054553,0.860950358,0.511156187,0.795121951,0.705882353,0.559921077,0.56275941,0.767184035,0.586452096,0.619047619,0.676531315,0.43724059,0.232815965,0.413547904,0.380952381,0.323468685,0.729496825,0.257525084,2.352678571,0.72,1.445313933,0.242840134,0.460106383,0.139103418,0.302325581,0.245762288,0.188676656,0.13962766,0.098091434,0.186046512,0.117505875,0.146686064,0.195478723,0.061074123,0.093023256,0.045677284,0.421797146,0.204787234,0.701731025,0.418604651,0.591054553,0.376575605,0.298174442,0.305099778,0.235294118,0.156729862,0.623424395,0.701825558,0.694900222,0.764705882,0.843270138,0.43739526,0.583333333,0.383714445,0.333333333,0.279914203,0.56260474,0.416666667,0.616285555,0.666666667,0.720085797
5,25,1,0.528666667,0.4158125,0.327454545,0.597611111,0.01,0.063,0.095,0.093,1.357,1.662,0.796,2.145,0.307377049,0.409836066,0.281762295,0.461065574,0.231905249,0.24320076,0.131671297,0.393222693,0.868179686,1.504761905,1.141662796,1.173913043,1.031067766,0.559744127,0.136986301,0.449486585,0.428571429,0.488112641,0.440255873,0.863013699,0.550513415,0.571428571,0.511887359,0.469844541,0.553571429,0.56225426,0.461538462,0.648051087,0.282778278,0.038314176,0.227684564,0.210526316,0.231905249,0.222413763,0.24137931,0.27885906,0.280701754,0.24320076,0.175152016,0.363984674,0.133557047,0.192982456,0.131671297,0.319655942,0.356321839,0.359899329,0.315789474,0.393222693,0.382486196,0.904761905,0.369716674,0.47826087,0.36215564,0.617513804,0.095238095,0.630283326,0.52173913,0.63784436,0.440561098,0.601265823,0.323840521,0.407407407,0.351243296,0.559438902,0.398734177,0.676159479,0.592592593,0.648756704
4,25,2,0.711047619,0.7065,0.3869,0.52825,0.013,0.012,0.115,0.02,1.897,2.49,0.838,2.348,0.537909836,0.307377049,0.256147541,0.614754098,0.373701729,0.212178091,0.096829091,0.317291088,0.995858073,0.9921875,1.216819013,0.709677419,0.656720387,0.501604045,0.52,0.43241395,0.636363636,0.637847074,0.498395955,0.48,0.56758605,0.363636364,0.362152926,0.292748869,0.142857143,0.44937799,0.558139535,0.464753107,0.304817741,0.08125,0.25049518,0.313432836,0.373701729,0.30286823,0.075,0.328799683,0.179104478,0.212178091,0.165859474,0.71875,0.110656279,0.149253731,0.096829091,0.226454554,0.125,0.310048858,0.358208955,0.317291088,0.352384753,0.8984375,0.306398537,0.322580645,0.205786926,0.647615247,0.1015625,0.693601463,0.677419355,0.794213074,0.353850375,0.905511811,0.251802885,0.454545455,0.313355471,0.646149625,0.094488189,0.748197115,0.545454545,0.686644529
4,25,3,0.792,0.863769231,0.1575,0.5763,0.148,0.302,0.022,0.018,1.503,2.008,0.305,2.485,0.379780487,0.493714633,0.151912195,0.759560974,0.252994729,0.358696694,0.020124581,0.368183996,1.075586341,1.905882353,1.279314159,1.214285714,1.387017544,0.478327526,0.328888889,0.428083167,0.434782609,0.413598621,0.521672474,0.671111111,0.571916833,0.565217391,0.586401379,0.317823735,0.038135593,0.651205451,0.740740741,0.582739269,0.331440491,0.302040816,0.238533566,0.212765957,0.252994729,0.361474872,0.616326531,0.318679575,0.276595745,0.358696694,0.065911461,0.044897959,0.048405015,0.085106383,0.020124581,0.241173176,0.036734694,0.394381844,0.425531915,0.368183996,0.165876777,0.129411765,0.16869469,0.285714286,0.073684211,0.834123223,0.870588235,0.83130531,0.714285714,0.926315789,0.154219862,0.067901235,0.131863381,0.235294118,0.053124209,0.845780138,0.932098765,0.868136619,0.764705882,0.946875791
4,25,4,0.712636364,0.4512,0.4442,0.947846154,0.174,0.055,0.28,0.185,1.875,1.788,0.816,1.82,0.417758536,0.189890243,0.189890243,0.493714633,0.318167059,0.091565874,0.090145304,0.500121763,0.774007481,0.737885463,0.967670011,0.625,0.445029821,0.612316633,0.759825328,0.511875512,0.6875,0.776523031,0.387683367,0.240174672,0.488124488,0.3125,0.223476969,0.589443234,0.36345776,0.406340701,0.619047619,1.000487171,0.278822035,0.250720461,0.297666296,0.323529412,0.318167059,0.176533936,0.07925072,0.28385458,0.147058824,0.091565874,0.173795156,0.403458213,0.129544372,0.147058824,0.090145304,0.370848874,0.266570605,0.288934752,0.382352941,0.500121763,0.383978248,0.616740088,0.303232999,0.3125,0.220775348,0.616021752,0.383259912,0.696767001,0.6875,0.779224652,0.496091132,0.835820896,0.313364055,0.5,0.496091132,0.503908868,0.164179104,0.686635945,0.5,0.503908868
2,26,1,0.4158125,0.528666667,0.327454545,0.597611111,0.063,0.01,0.095,0.093,1.662,1.357,0.796,2.145,0.475002969,0.356252227,0.326564541,0.53437834,0.24320076,0.231905249,0.131671297,0.393222693,1.151835289,0.664556962,0.875915378,0.851851852,0.969868357,0.440255873,0.863013699,0.550513415,0.571428571,0.511887359,0.559744127,0.136986301,0.449486585,0.428571429,0.488112641,0.469844541,0.553571429,0.56225426,0.461538462,0.648051087,0.222413763,0.24137931,0.27885906,0.280701754,0.24320076,0.282778278,0.038314176,0.227684564,0.210526316,0.231905249,0.175152016,0.363984674,0.133557047,0.192982456,0.131671297,0.319655942,0.356321839,0.359899329,0.315789474,0.393222693,0.440561098,0.601265823,0.323840521,0.407407407,0.351243296,0.559438902,0.398734177,0.676159479,0.592592593,0.648756704,0.382486196,0.904761905,0.369716674,0.47826087,0.36215564,0.617513804,0.095238095,0.630283326,0.52173913,0.63784436
2,26,2,0.7065,0.711047619,0.3869,0.52825,0.012,0.013,0.115,0.02,2.49,1.897,0.838,2.348,0.356252227,0.623441397,0.296876855,0.712504453,0.212178091,0.373701729,0.096829091,0.317291088,1.004159154,1.007874016,0.821814904,1.409090909,1.522718069,0.498395955,0.48,0.56758605,0.363636364,0.362152926,0.501604045,0.52,0.43241395,0.636363636,0.637847074,0.292748869,0.142857143,0.44937799,0.558139535,0.464753107,0.30286823,0.075,0.328799683,0.179104478,0.212178091,0.304817741,0.08125,0.25049518,0.313432836,0.373701729,0.165859474,0.71875,0.110656279,0.149253731,0.096829091,0.226454554,0.125,0.310048858,0.358208955,0.317291088,0.353850375,0.905511811,0.251802885,0.454545455,0.313355471,0.646149625,0.094488189,0.748197115,0.545454545,0.686644529,0.352384753,0.8984375,0.306398537,0.322580645,0.205786926,0.647615247,0.1015625,0.693601463,0.677419355,0.794213074
2,26,3,0.863769231,0.792,0.1575,0.5763,0.302,0.148,0.022,0.018,2.008,1.503,0.305,2.485,0.354716363,0.272858741,0.109143496,0.545717482,0.358696694,0.252994729,0.020124581,0.368183996,0.929725455,0.524691358,0.781668828,0.823529412,0.720971414,0.521672474,0.671111111,0.571916833,0.565217391,0.586401379,0.478327526,0.328888889,0.428083167,0.434782609,0.413598621,0.317823735,0.038135593,0.651205451,0.740740741,0.582739269,0.361474872,0.616326531,0.318679575,0.276595745,0.358696694,0.331440491,0.302040816,0.238533566,0.212765957,0.252994729,0.065911461,0.044897959,0.048405015,0.085106383,0.020124581,0.241173176,0.036734694,0.394381844,0.425531915,0.368183996,0.154219862,0.067901235,0.131863381,0.235294118,0.053124209,0.845780138,0.932098765,0.868136619,0.764705882,0.946875791,0.165876777,0.129411765,0.16869469,0.285714286,0.073684211,0.834123223,0.870588235,0.83130531,0.714285714,0.926315789
2,26,4,0.4512,0.712636364,0.4442,0.947846154,0.055,0.174,0.28,0.185,1.788,1.875,0.816,1.82,0.136429371,0.300144615,0.136429371,0.354716363,0.091565874,0.318167059,0.090145304,0.500121763,1.291977176,1.355223881,1.033410138,1.6,2.247040429,0.387683367,0.240174672,0.488124488,0.3125,0.223476969,0.612316633,0.759825328,0.511875512,0.6875,0.776523031,0.589443234,0.36345776,0.406340701,0.619047619,1.000487171,0.176533936,0.07925072,0.28385458,0.147058824,0.091565874,0.278822035,0.250720461,0.297666296,0.323529412,0.318167059,0.173795156,0.403458213,0.129544372,0.147058824,0.090145304,0.370848874,0.266570605,0.288934752,0.382352941,0.500121763,0.496091132,0.835820896,0.313364055,0.5,0.496091132,0.503908868,0.164179104,0.686635945,0.5,0.503908868,0.383978248,0.616740088,0.303232999,0.3125,0.220775348,0.616021752,0.383259912,0.696767001,0.6875,0.779224652
